primary_key,sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
ncaab_2024-02-02_19:00:00_Brown_University of Pennsylvania,basketball,college,ncaab,2024-02-02,Friday,19:00:00,Brown,University of Pennsylvania,"Providence, R.I.",Providence,RI
ncaab_2024-02-03_19:00:00_Yale_University of Pennsylvania,basketball,college,ncaab,2024-02-03,Saturday,19:00:00,Yale,University of Pennsylvania,"New Haven, Conn.",New Haven,CT
ncaab_2024-02-10_17:00:00_Princeton_University of Pennsylvania,basketball,college,ncaab,2024-02-10,Saturday,17:00:00,Princeton,University of Pennsylvania,"Princeton, N.J.",Princeton,NJ
ncaab_2024-02-16_19:00:00_University of Pennsylvania_Yale,basketball,college,ncaab,2024-02-16,Friday,19:00:00,University of Pennsylvania,Yale,The Palestra,Philadelphia,PA
ncaab_2024-02-17_18:00:00_University of Pennsylvania_Brown,basketball,college,ncaab,2024-02-17,Saturday,18:00:00,University of Pennsylvania,Brown,The Palestra,Philadelphia,PA
ncaab_2024-02-23_19:00:00_Dartmouth_University of Pennsylvania,basketball,college,ncaab,2024-02-23,Friday,19:00:00,Dartmouth,University of Pennsylvania,"Hanover, N.H.",Hanover,NH
ncaab_2024-02-24_19:00:00_Harvard_University of Pennsylvania,basketball,college,ncaab,2024-02-24,Saturday,19:00:00,Harvard,University of Pennsylvania,"Cambridge, Mass.",Cambridge,MA
ncaab_2024-03-01_20:00:00_University of Pennsylvania_Cornell,basketball,college,ncaab,2024-03-01,Friday,20:00:00,University of Pennsylvania,Cornell,The Palestra,Philadelphia,PA
ncaab_2024-03-02_19:00:00_University of Pennsylvania_Columbia,basketball,college,ncaab,2024-03-02,Saturday,19:00:00,University of Pennsylvania,Columbia,The Palestra,Philadelphia,PA
ncaab_2024-03-09_18:00:00_University of Pennsylvania_Princeton,basketball,college,ncaab,2024-03-09,Saturday,18:00:00,University of Pennsylvania,Princeton,The Palestra,Philadelphia,PA
ncaab_2024-01-06_15:30:00_New Jersey Institute of Technology_UAlbany,basketball,college,ncaab,2024-01-06,Saturday,15:30:00,New Jersey Institute of Technology,UAlbany,Joel & Diane Bloom Wellness and Events Center (WEC),Newark,NJ
ncaab_2024-01-11_18:30:00_UMass Lowell_New Jersey Institute of Technology,basketball,college,ncaab,2024-01-11,Thursday,18:30:00,UMass Lowell,New Jersey Institute of Technology,"Lowell, MA",Lowell,MA
ncaab_2024-01-13_14:00:00_Vermont_New Jersey Institute of Technology,basketball,college,ncaab,2024-01-13,Saturday,14:00:00,Vermont,New Jersey Institute of Technology,"Burlington, VT",Burlington,VT
ncaab_2024-01-18_19:00:00_New Jersey Institute of Technology_New Hampshire,basketball,college,ncaab,2024-01-18,Thursday,19:00:00,New Jersey Institute of Technology,New Hampshire,Joel & Diane Bloom Wellness and Events Center (WEC),Newark,NJ
ncaab_2024-01-20_14:00:00_New Jersey Institute of Technology_Maine,basketball,college,ncaab,2024-01-20,Saturday,14:00:00,New Jersey Institute of Technology,Maine,Joel & Diane Bloom Wellness and Events Center (WEC),Newark,NJ
ncaab_2024-01-25_19:00:00_New Jersey Institute of Technology_Bryant,basketball,college,ncaab,2024-01-25,Thursday,19:00:00,New Jersey Institute of Technology,Bryant,Joel & Diane Bloom Wellness and Events Center (WEC),Newark,NJ
ncaab_2024-01-27_19:00:00_UMBC_New Jersey Institute of Technology,basketball,college,ncaab,2024-01-27,Saturday,19:00:00,UMBC,New Jersey Institute of Technology,"Baltimore, MD",Baltimore,MD
ncaab_2024-02-01_18:07:00_Binghamton_New Jersey Institute of Technology,basketball,college,ncaab,2024-02-01,Thursday,18:07:00,Binghamton,New Jersey Institute of Technology,"Vestal, NY",Vestal,NY
ncaab_2024-02-08_19:00:00_New Jersey Institute of Technology_Vermont,basketball,college,ncaab,2024-02-08,Thursday,19:00:00,New Jersey Institute of Technology,Vermont,Joel & Diane Bloom Wellness and Events Center (WEC),Newark,NJ
ncaab_2024-02-10_16:00:00_New Jersey Institute of Technology_UMass Lowell,basketball,college,ncaab,2024-02-10,Saturday,16:00:00,New Jersey Institute of Technology,UMass Lowell,Joel & Diane Bloom Wellness and Events Center (WEC),Newark,NJ
ncaab_2024-02-15_19:00:00_UAlbany_New Jersey Institute of Technology,basketball,college,ncaab,2024-02-15,Thursday,19:00:00,UAlbany,New Jersey Institute of Technology,"Albany, NY",Albany,NY
ncaab_2024-02-17_15:30:00_New Jersey Institute of Technology_Binghamton,basketball,college,ncaab,2024-02-17,Saturday,15:30:00,New Jersey Institute of Technology,Binghamton,Joel & Diane Bloom Wellness and Events Center (WEC),Newark,NJ
ncaab_2024-02-22_19:00:00_New Hampshire_New Jersey Institute of Technology,basketball,college,ncaab,2024-02-22,Thursday,19:00:00,New Hampshire,New Jersey Institute of Technology,"Durham, NH",Durham,NH
ncaab_2024-02-24_14:00:00_Maine_New Jersey Institute of Technology,basketball,college,ncaab,2024-02-24,Saturday,14:00:00,Maine,New Jersey Institute of Technology,"Orono, ME",Orono,ME
ncaab_2024-02-29_19:00:00_New Jersey Institute of Technology_UMBC,basketball,college,ncaab,2024-02-29,Thursday,19:00:00,New Jersey Institute of Technology,UMBC,Joel & Diane Bloom Wellness and Events Center (WEC),Newark,NJ
ncaab_2024-03-02_16:00:00_Bryant_New Jersey Institute of Technology,basketball,college,ncaab,2024-03-02,Saturday,16:00:00,Bryant,New Jersey Institute of Technology,"Smithfield, RI",Smithfield,RI
ncaab_2023-11-11_16:00:00_New Jersey Institute of Technology_Saint Peter's,basketball,college,ncaab,2023-11-11,Saturday,16:00:00,New Jersey Institute of Technology,Saint Peter's,Joel & Diane Bloom Wellness and Events Center (WEC),Newark,NJ
ncaab_2023-11-20_19:00:00_New Jersey Institute of Technology_Delaware St.,basketball,college,ncaab,2023-11-20,Monday,19:00:00,New Jersey Institute of Technology,Delaware St.,Joel & Diane Bloom Wellness and Events Center (WEC),Newark,NJ
ncaab_2023-11-29_19:00:00_George Mason_New Jersey Institute of Technology,basketball,college,ncaab,2023-11-29,Wednesday,19:00:00,George Mason,New Jersey Institute of Technology,"Fairfax, VA",Fairfax,VA
ncaab_2023-12-06_19:00:00_Fordham_New Jersey Institute of Technology,basketball,college,ncaab,2023-12-06,Wednesday,19:00:00,Fordham,New Jersey Institute of Technology,"Bronx, NY",Bronx,NY
ncaab_2023-12-22_13:00:00_New Jersey Institute of Technology_Medgar Evers,basketball,college,ncaab,2023-12-22,Friday,13:00:00,New Jersey Institute of Technology,Medgar Evers,Joel & Diane Bloom Wellness and Events Center (WEC),Newark,NJ
ncaab_2023-11-06_19:00:00_Miami (FL)_New Jersey Institute of Technology,basketball,college,ncaab,2023-11-06,Monday,19:00:00,Miami (FL),New Jersey Institute of Technology,"Coral Gables, FL",Coral Gables,FL
ncaab_2023-11-16_19:00:00_American_New Jersey Institute of Technology,basketball,college,ncaab,2023-11-16,Thursday,19:00:00,American,New Jersey Institute of Technology,"Washington, DC",Washington,DC
ncaab_2023-11-25_13:00:00_Wagner_New Jersey Institute of Technology,basketball,college,ncaab,2023-11-25,Saturday,13:00:00,Wagner,New Jersey Institute of Technology,"Staten Island, NY",Staten Island,NY
ncaab_2023-12-02_15:30:00_New Jersey Institute of Technology_FDU,basketball,college,ncaab,2023-12-02,Saturday,15:30:00,New Jersey Institute of Technology,FDU,Joel & Diane Bloom Wellness and Events Center (WEC),Newark,NJ
ncaab_2023-12-09_20:00:00_Wake Forest_New Jersey Institute of Technology,basketball,college,ncaab,2023-12-09,Saturday,20:00:00,Wake Forest,New Jersey Institute of Technology,"Winston-Salem, NC",Winston-Salem,NC
ncaab_2023-12-16_13:00:00_Niagara_New Jersey Institute of Technology,basketball,college,ncaab,2023-12-16,Saturday,13:00:00,Niagara,New Jersey Institute of Technology,"Buffalo, NY",Lewiston,NY
ncaab_2023-12-31_16:30:00_New Jersey Institute of Technology_Morgan State,basketball,college,ncaab,2023-12-31,Sunday,16:30:00,New Jersey Institute of Technology,Morgan State,Joel & Diane Bloom Wellness and Events Center (WEC),Newark,NJ
ncaab_2023-10-28_16:00:00_New Jersey Institute of Technology_Seton Hall (Charity Exhibition),basketball,college,ncaab,2023-10-28,Saturday,16:00:00,New Jersey Institute of Technology,Seton Hall (Charity Exhibition),Joel & Diane Bloom Wellness and Events Center (WEC),Newark,NJ
ncaab_2023-11-17_13:00:00_Fordham University_Norfolk State,basketball,college,ncaab,2023-11-17,Friday,13:00:00,Fordham University,Norfolk State,"St. Thomas, U.S. Virgin Islands",Bronx,NY
ncaab_2023-11-19_17:45:00_Fordham University_Abilene Christian,basketball,college,ncaab,2023-11-19,Sunday,17:45:00,Fordham University,Abilene Christian,"St. Thomas, U.S. Virgin Islands",Bronx,NY
ncaab_2023-11-20_17:45:00_Fordham University_Kent State,basketball,college,ncaab,2023-11-20,Monday,17:45:00,Fordham University,Kent State,"St. Thomas, U.S. Virgin Islands",Bronx,NY
ncaab_2023-12-10_11:30:00_Fordham University_North Texas,basketball,college,ncaab,2023-12-10,Sunday,11:30:00,Fordham University,North Texas,Barclays Center,Bronx,NY
ncaab_2023-11-06_19:30:00_Fordham University_Wagner,basketball,college,ncaab,2023-11-06,Monday,19:30:00,Fordham University,Wagner,Rose Hill Gym,Bronx,NY
ncaab_2023-11-11_13:00:00_Fordham University_Cornell,basketball,college,ncaab,2023-11-11,Saturday,13:00:00,Fordham University,Cornell,Rose Hill Gym,Bronx,NY
ncaab_2023-11-27_19:00:00_Fordham University_Manhattan,basketball,college,ncaab,2023-11-27,Monday,19:00:00,Fordham University,Manhattan,Rose Hill Gym,Bronx,NY
ncaab_2023-11-30_19:00:00_Fordham University_FDU,basketball,college,ncaab,2023-11-30,Thursday,19:00:00,Fordham University,FDU,Rose Hill Gym,Bronx,NY
ncaab_2023-12-03_13:00:00_Fordham University_Tulane,basketball,college,ncaab,2023-12-03,Sunday,13:00:00,Fordham University,Tulane,Rose Hill Gym,Bronx,NY
ncaab_2023-12-06_19:00:00_Fordham University_NJIT,basketball,college,ncaab,2023-12-06,Wednesday,19:00:00,Fordham University,NJIT,Rose Hill Gym,Bronx,NY
ncaab_2023-12-16_15:30:00_St. John's_Fordham University,basketball,college,ncaab,2023-12-16,Saturday,15:30:00,St. John's,Fordham University,"New York, N.Y. / Madison Square Garden",Queens,NY
ncaab_2023-12-21_12:00:00_Fordham University_CCSU,basketball,college,ncaab,2023-12-21,Thursday,12:00:00,Fordham University,CCSU,Rose Hill Gym,Bronx,NY
ncaab_2023-12-30_13:00:00_Fordham University_Columbia,basketball,college,ncaab,2023-12-30,Saturday,13:00:00,Fordham University,Columbia,Rose Hill Gym,Bronx,NY
ncaab_2024-01-03_19:00:00_George Washington_Fordham University,basketball,college,ncaab,2024-01-03,Wednesday,19:00:00,George Washington,Fordham University,"Washington, D.C.",Washington,DC
ncaab_2024-01-06_12:00:00_Fordham University_La Salle,basketball,college,ncaab,2024-01-06,Saturday,12:00:00,Fordham University,La Salle,Rose Hill Gym,Bronx,NY
ncaab_2024-01-13_14:30:00_St. Bonaventure_Fordham University,basketball,college,ncaab,2024-01-13,Saturday,14:30:00,St. Bonaventure,Fordham University,"St. Bonaventure, N.Y.",St. Bonaventure,NY
ncaab_2024-01-17_19:00:00_Fordham University_Davidson,basketball,college,ncaab,2024-01-17,Wednesday,19:00:00,Fordham University,Davidson,Rose Hill Gym,Bronx,NY
ncaab_2024-01-20_13:00:00_Fordham University_Loyola Chicago,basketball,college,ncaab,2024-01-20,Saturday,13:00:00,Fordham University,Loyola Chicago,Rose Hill Gym,Bronx,NY
ncaab_2024-01-24_19:00:00_Rhode Island_Fordham University,basketball,college,ncaab,2024-01-24,Wednesday,19:00:00,Rhode Island,Fordham University,"Kingston, R.I.",Kingston,RI
ncaab_2024-01-27_12:30:00_Duquesne_Fordham University,basketball,college,ncaab,2024-01-27,Saturday,12:30:00,Duquesne,Fordham University,"Pittsburgh, Pa.",Pittsburgh,PA
ncaab_2024-01-31_19:00:00_Fordham University_Richmond,basketball,college,ncaab,2024-01-31,Wednesday,19:00:00,Fordham University,Richmond,Rose Hill Gym,Bronx,NY
ncaab_2024-02-03_14:30:00_Saint Louis_Fordham University,basketball,college,ncaab,2024-02-03,Saturday,14:30:00,Saint Louis,Fordham University,"Saint Louis, Mo.",St. Louis,MO
ncaab_2024-02-06_19:00:00_Fordham University_VCU,basketball,college,ncaab,2024-02-06,Tuesday,19:00:00,Fordham University,VCU,Rose Hill Gym,Bronx,NY
ncaab_2024-02-14_19:00:00_Fordham University_St. Bonaventure,basketball,college,ncaab,2024-02-14,Wednesday,19:00:00,Fordham University,St. Bonaventure,Rose Hill Gym,Bronx,NY
ncaab_2024-02-17_13:30:00_Dayton_Fordham University,basketball,college,ncaab,2024-02-17,Saturday,13:30:00,Dayton,Fordham University,"Dayton, Ohio",Dayton,OH
ncaab_2024-02-20_19:00:00_Davidson_Fordham University,basketball,college,ncaab,2024-02-20,Tuesday,19:00:00,Davidson,Fordham University,"Davidson, N.C.",Davidson,NC
ncaab_2024-02-23_20:30:00_Fordham University_Duquesne,basketball,college,ncaab,2024-02-23,Friday,20:30:00,Fordham University,Duquesne,Rose Hill Gym,Bronx,NY
ncaab_2024-02-27_19:00:00_Fordham University_George Mason,basketball,college,ncaab,2024-02-27,Tuesday,19:00:00,Fordham University,George Mason,Rose Hill Gym,Bronx,NY
ncaab_2024-03-02_12:30:00_Saint Joseph's_Fordham University,basketball,college,ncaab,2024-03-02,Saturday,12:30:00,Saint Joseph's,Fordham University,"Philadelphia, Pa.",Philadelphia,PA
ncaab_2024-03-06_19:30:00_Massachusetts_Fordham University,basketball,college,ncaab,2024-03-06,Wednesday,19:30:00,Massachusetts,Fordham University,"Amherst, Mass.",Amherst,MA
ncaab_2024-03-09_13:00:00_Fordham University_Rhode Island,basketball,college,ncaab,2024-03-09,Saturday,13:00:00,Fordham University,Rhode Island,Rose Hill Gym,Bronx,NY
ncaab_2023-10-29_16:00:00_Fordham University_UMBC (Exhibition),basketball,college,ncaab,2023-10-29,Sunday,16:00:00,Fordham University,UMBC (Exhibition),Rose Hill Gym,Bronx,NY
ncaab_2023-10-28_4 p.m._NJIT_Seton Hall University,basketball,college,ncaab,2023-10-28,Saturday,4 p.m.,NJIT,Seton Hall University,"Newark, NJ",Newark,NJ
ncaab_2023-11-06_7:30 PM_Seton Hall University_Saint Peter's,basketball,college,ncaab,2023-11-06,Monday,7:30 PM,Seton Hall University,Saint Peter's,"Newark, N.J. (Prudential Center)",South Orange,NJ
ncaab_2023-11-11_4 PM_Seton Hall University_FDU,basketball,college,ncaab,2023-11-11,Saturday,4 PM,Seton Hall University,FDU,"South Orange, N.J. (Walsh Gymnasium)",South Orange,NJ
ncaab_2023-11-15_6:30 PM_Seton Hall University_Albany,basketball,college,ncaab,2023-11-15,Wednesday,6:30 PM,Seton Hall University,Albany,"Newark, N.J. (Prudential Center)",South Orange,NJ
ncaab_2023-11-18_12 PM_Seton Hall University_Wagner,basketball,college,ncaab,2023-11-18,Saturday,12 PM,Seton Hall University,Wagner,"Newark, N.J. (Prudential Center)",South Orange,NJ
ncaab_2023-11-23_5:30 PM_Seton Hall University_USC,basketball,college,ncaab,2023-11-23,Thursday,5:30 PM,Seton Hall University,USC,"San Diego, CA (LionTree Arena)",South Orange,NJ
ncaab_2023-11-24_6 p.m._Seton Hall University_Iowa,basketball,college,ncaab,2023-11-24,Friday,6 p.m.,Seton Hall University,Iowa,"San Diego, CA (LionTree Arena)",South Orange,NJ
ncaab_2023-11-29_6:30 PM_Seton Hall University_Northeastern,basketball,college,ncaab,2023-11-29,Wednesday,6:30 PM,Seton Hall University,Northeastern,"Newark, N.J. (Prudential Center)",South Orange,NJ
ncaab_2023-12-05_9 PM_Baylor_Seton Hall University,basketball,college,ncaab,2023-12-05,Tuesday,9 PM,Baylor,Seton Hall University,"Waco, TX",Waco,TX
ncaab_2023-12-09_8:30 PM_Seton Hall University_Rutgers,basketball,college,ncaab,2023-12-09,Saturday,8:30 PM,Seton Hall University,Rutgers,"Newark, N.J. (Prudential Center)",South Orange,NJ
ncaab_2023-12-12_6:30 PM_Seton Hall University_Monmouth,basketball,college,ncaab,2023-12-12,Tuesday,6:30 PM,Seton Hall University,Monmouth,"Newark, N.J. (Prudential Center)",South Orange,NJ
ncaab_2023-12-17_5 P.M._Seton Hall University_Missouri,basketball,college,ncaab,2023-12-17,Sunday,5 P.M.,Seton Hall University,Missouri,"Kansas City, MO",South Orange,NJ
ncaab_2023-12-20_7 PM_Seton Hall University_UConn,basketball,college,ncaab,2023-12-20,Wednesday,7 PM,Seton Hall University,UConn,"Newark, N.J. (Prudential Center)",South Orange,NJ
ncaab_2023-12-23_2 PM_Xavier_Seton Hall University,basketball,college,ncaab,2023-12-23,Saturday,2 PM,Xavier,Seton Hall University,"Cincinnati, OH",Cincinnati,OH
ncaab_2024-01-03_6:30 PM_Providence_Seton Hall University,basketball,college,ncaab,2024-01-03,Wednesday,6:30 PM,Providence,Seton Hall University,"Providence, RI",Providence,RI
ncaab_2024-01-06_12 PM_Seton Hall University_Marquette,basketball,college,ncaab,2024-01-06,Saturday,12 PM,Seton Hall University,Marquette,"Newark, N.J. (Prudential Center)",South Orange,NJ
ncaab_2024-01-09_6:30 PM_Georgetown_Seton Hall University,basketball,college,ncaab,2024-01-09,Tuesday,6:30 PM,Georgetown,Seton Hall University,"Washington, DC",Washington,DC
ncaab_2024-01-13_12 PM_Butler_Seton Hall University,basketball,college,ncaab,2024-01-13,Saturday,12 PM,Butler,Seton Hall University,"Indianapolis, IN",Indianapolis,IN
ncaab_2024-01-16_8:30 PM_Seton Hall University_St. John's,basketball,college,ncaab,2024-01-16,Tuesday,8:30 PM,Seton Hall University,St. John's,"Newark, N.J. (Prudential Center)",South Orange,NJ
ncaab_2024-01-20_12 PM_Seton Hall University_Creighton,basketball,college,ncaab,2024-01-20,Saturday,12 PM,Seton Hall University,Creighton,"Newark, N.J. (Prudential Center)",South Orange,NJ
ncaab_2024-01-24_6:30 PM_Seton Hall University_Providence,basketball,college,ncaab,2024-01-24,Wednesday,6:30 PM,Seton Hall University,Providence,"Newark, N.J. (Prudential Center)",South Orange,NJ
ncaab_2024-01-27_1 PM_Marquette_Seton Hall University,basketball,college,ncaab,2024-01-27,Saturday,1 PM,Marquette,Seton Hall University,"Milwaukee, WI",Milwaukee,WI
ncaab_2024-01-30_9 PM_DePaul_Seton Hall University,basketball,college,ncaab,2024-01-30,Tuesday,9 PM,DePaul,Seton Hall University,"Chicago, IL",Chicago,IL
ncaab_2024-02-07_6:30 PM_Seton Hall University_Georgetown,basketball,college,ncaab,2024-02-07,Wednesday,6:30 PM,Seton Hall University,Georgetown,"Newark, N.J. (Prudential Center)",South Orange,NJ
ncaab_2024-02-11_12 PM_Villanova_Seton Hall University,basketball,college,ncaab,2024-02-11,Sunday,12 PM,Villanova,Seton Hall University,"Philadelphia, PA",Villanova,PA
ncaab_2024-02-14_7 PM_Seton Hall University_Xavier,basketball,college,ncaab,2024-02-14,Wednesday,7 PM,Seton Hall University,Xavier,"Newark, N.J. (Prudential Center)",South Orange,NJ
ncaab_2024-02-18_5 PM_St. John's_Seton Hall University,basketball,college,ncaab,2024-02-18,Sunday,5 PM,St. John's,Seton Hall University,"Elmont, NY",Queens,NY
